#i 	E(i) 	 	log[g(E)] 	  H(E) 	 	<M> 	 	<M^2> 	 	<M^4>
#----------------------------------------------------------------------------------------------------
0 	 -6272.00 	0.000000    1310173 	 	1.000000 	1.000000 	1.000000 
16 	 -6264.00 	8.063901    1258065 	 	0.999362 	0.998725 	0.997451 
24 	 -6260.00 	8.770532    1202420 	 	0.998724 	0.997451 	0.994908 
32 	 -6256.00 	15.414853    1311587 	 	0.998722 	0.997445 	0.994897 
40 	 -6252.00 	16.806534    1328068 	 	0.998082 	0.996168 	0.992352 
48 	 -6248.00 	22.376422    1314766 	 	0.998077 	0.996157 	0.992329 
56 	 -6244.00 	24.171291    1304727 	 	0.997438 	0.994882 	0.989791 
64 	 -6240.00 	29.070243    1330303 	 	0.997425 	0.994857 	0.989740 
72 	 -6236.00 	31.134517    1317320 	 	0.996796 	0.993601 	0.987244 
80 	 -6232.00 	35.544555    1315505 	 	0.996762 	0.993535 	0.987113 
88 	 -6228.00 	37.814353    1277437 	 	0.996140 	0.992294 	0.984648 
96 	 -6224.00 	41.849188    1373641 	 	0.996085 	0.992185 	0.984431 
104 	 -6220.00 	44.277376    1254278 	 	0.995468 	0.990957 	0.981996 
112 	 -6216.00 	48.026209    1319918 	 	0.995407 	0.990835 	0.981754 
120 	 -6212.00 	50.561357    1298209 	 	0.994812 	0.989651 	0.979409 
128 	 -6208.00 	54.087037    1311442 	 	0.994709 	0.989447 	0.979006 
136 	 -6204.00 	56.709344    1280822 	 	0.994135 	0.988305 	0.976748 
144 	 -6200.00 	60.042981    1328055 	 	0.993996 	0.988029 	0.976201 
152 	 -6196.00 	62.727567    1289327 	 	0.993466 	0.986975 	0.974120 
160 	 -6192.00 	65.919144    1295099 	 	0.993298 	0.986641 	0.973461 
168 	 -6188.00 	68.634628    1278155 	 	0.992781 	0.985614 	0.971435 
176 	 -6184.00 	71.713656    1265412 	 	0.992565 	0.985185 	0.970591 
184 	 -6180.00 	74.450415    1258834 	 	0.992078 	0.984218 	0.968687 
192 	 -6176.00 	77.435889    1307446 	 	0.991843 	0.983754 	0.967773 
200 	 -6172.00 	80.178600    1252290 	 	0.991374 	0.982822 	0.965940 
208 	 -6168.00 	83.092348    1281051 	 	0.991106 	0.982292 	0.964899 
216 	 -6164.00 	85.838678    1285962 	 	0.990676 	0.981440 	0.963226 
224 	 -6160.00 	88.685820    1295399 	 	0.990391 	0.980875 	0.962118 
232 	 -6156.00 	91.422542    1260277 	 	0.989963 	0.980027 	0.960454 
240 	 -6152.00 	94.222419    1289980 	 	0.989658 	0.979423 	0.959272 
248 	 -6148.00 	96.944171    1277302 	 	0.989222 	0.978561 	0.957583 
256 	 -6144.00 	99.709294    1299423 	 	0.988920 	0.977964 	0.956415 
264 	 -6140.00 	102.413123    1277109 	 	0.988503 	0.977139 	0.954803 
272 	 -6136.00 	105.142929    1308677 	 	0.988187 	0.976513 	0.953581 
280 	 -6132.00 	107.825638    1295086 	 	0.987774 	0.975698 	0.951988 
288 	 -6128.00 	110.523863    1283539 	 	0.987439 	0.975036 	0.950697 
296 	 -6124.00 	113.189013    1255963 	 	0.987028 	0.974225 	0.949117 
304 	 -6120.00 	115.856766    1274145 	 	0.986688 	0.973553 	0.947809 
312 	 -6116.00 	118.507051    1284338 	 	0.986286 	0.972761 	0.946267 
320 	 -6112.00 	121.149169    1272322 	 	0.985904 	0.972008 	0.944803 
328 	 -6108.00 	123.774317    1271894 	 	0.985538 	0.971285 	0.943398 
336 	 -6104.00 	126.398844    1264526 	 	0.985165 	0.970552 	0.941974 
344 	 -6100.00 	129.009458    1238963 	 	0.984793 	0.969819 	0.940553 
352 	 -6096.00 	131.612793    1249764 	 	0.984400 	0.969043 	0.939049 
360 	 -6092.00 	134.197909    1254106 	 	0.984048 	0.968351 	0.937707 
368 	 -6088.00 	136.784276    1254598 	 	0.983662 	0.967592 	0.936237 
376 	 -6084.00 	139.348327    1255177 	 	0.983274 	0.966828 	0.934761 
384 	 -6080.00 	141.912908    1262344 	 	0.982901 	0.966096 	0.933346 
392 	 -6076.00 	144.463344    1268239 	 	0.982518 	0.965342 	0.931890 
400 	 -6072.00 	147.008978    1285931 	 	0.982124 	0.964569 	0.930399 
408 	 -6068.00 	149.542191    1281365 	 	0.981736 	0.963807 	0.928928 
416 	 -6064.00 	152.069790    1268417 	 	0.981329 	0.963009 	0.927391 
424 	 -6060.00 	154.587059    1242465 	 	0.980972 	0.962308 	0.926041 
432 	 -6056.00 	157.099396    1257303 	 	0.980565 	0.961509 	0.924506 
440 	 -6052.00 	159.602326    1239259 	 	0.980178 	0.960750 	0.923046 
448 	 -6048.00 	162.095628    1218982 	 	0.979797 	0.960004 	0.921613 
456 	 -6044.00 	164.585963    1240379 	 	0.979393 	0.959213 	0.920095 
464 	 -6040.00 	167.070277    1193886 	 	0.979017 	0.958476 	0.918683 
472 	 -6036.00 	169.540034    1232430 	 	0.978623 	0.957704 	0.917204 
480 	 -6032.00 	172.007409    1193060 	 	0.978218 	0.956912 	0.915688 
488 	 -6028.00 	174.469877    1193827 	 	0.977829 	0.956150 	0.914231 
496 	 -6024.00 	176.924150    1190325 	 	0.977432 	0.955375 	0.912748 
504 	 -6020.00 	179.373265    1184995 	 	0.977050 	0.954629 	0.911323 
512 	 -6016.00 	181.816925    1192370 	 	0.976644 	0.953835 	0.909809 
520 	 -6012.00 	184.249400    1187264 	 	0.976235 	0.953038 	0.908289 
528 	 -6008.00 	186.678120    1188263 	 	0.975853 	0.952291 	0.906866 
536 	 -6004.00 	189.099515    1181470 	 	0.975453 	0.951511 	0.905381 
544 	 -6000.00 	191.516197    1187848 	 	0.975061 	0.950746 	0.903926 
552 	 -5996.00 	193.924871    1174042 	 	0.974665 	0.949974 	0.902460 
560 	 -5992.00 	196.324723    1180566 	 	0.974246 	0.949159 	0.900911 
568 	 -5988.00 	198.724004    1191764 	 	0.973865 	0.948416 	0.899503 
576 	 -5984.00 	201.115013    1184179 	 	0.973425 	0.947559 	0.897877 
584 	 -5980.00 	203.500721    1192155 	 	0.973045 	0.946820 	0.896478 
592 	 -5976.00 	205.877970    1170899 	 	0.972593 	0.945939 	0.894812 
600 	 -5972.00 	208.254906    1176891 	 	0.972217 	0.945209 	0.893432 
608 	 -5968.00 	210.622327    1171641 	 	0.971799 	0.944396 	0.891896 
616 	 -5964.00 	212.982302    1171184 	 	0.971380 	0.943581 	0.890357 
624 	 -5960.00 	215.345033    1169791 	 	0.970986 	0.942817 	0.888916 
632 	 -5956.00 	217.698404    1164106 	 	0.970567 	0.942003 	0.887382 
640 	 -5952.00 	220.046511    1165009 	 	0.970197 	0.941286 	0.886032 
648 	 -5948.00 	222.390068    1165294 	 	0.969750 	0.940418 	0.884400 
656 	 -5944.00 	224.727527    1157327 	 	0.969345 	0.939633 	0.882923 
664 	 -5940.00 	227.059645    1152702 	 	0.968893 	0.938758 	0.881280 
672 	 -5936.00 	229.385663    1172621 	 	0.968484 	0.937965 	0.879792 
680 	 -5932.00 	231.710598    1152041 	 	0.968057 	0.937138 	0.878241 
688 	 -5928.00 	234.026582    1150147 	 	0.967643 	0.936338 	0.876743 
696 	 -5924.00 	236.343715    1153908 	 	0.967215 	0.935510 	0.875194 
704 	 -5920.00 	238.650852    1135949 	 	0.966784 	0.934675 	0.873633 
712 	 -5916.00 	240.959347    1165389 	 	0.966342 	0.933822 	0.872039 
720 	 -5912.00 	243.257357    1131408 	 	0.965923 	0.933013 	0.870529 
728 	 -5908.00 	245.553547    1133060 	 	0.965534 	0.932261 	0.869128 
736 	 -5904.00 	247.843351    1144945 	 	0.965031 	0.931290 	0.867320 
744 	 -5900.00 	250.130432    1120645 	 	0.964669 	0.930591 	0.866017 
752 	 -5896.00 	252.416046    1135387 	 	0.964200 	0.929686 	0.864336 
760 	 -5892.00 	254.691602    1130050 	 	0.963797 	0.928910 	0.862894 
768 	 -5888.00 	256.967745    1126414 	 	0.963332 	0.928014 	0.861230 
776 	 -5884.00 	259.237239    1108315 	 	0.962930 	0.927240 	0.859795 
784 	 -5880.00 	261.505856    1097607 	 	0.962498 	0.926407 	0.858251 
792 	 -5876.00 	263.764816    1081651 	 	0.962085 	0.925613 	0.856779 
800 	 -5872.00 	266.021546    1069540 	 	0.961644 	0.924766 	0.855213 
808 	 -5868.00 	268.275142    1081109 	 	0.961176 	0.923866 	0.853551 
816 	 -5864.00 	270.524901    1079547 	 	0.960755 	0.923056 	0.852054 
824 	 -5860.00 	272.771318    1059846 	 	0.960321 	0.922222 	0.850517 
832 	 -5856.00 	275.011950    1072888 	 	0.959871 	0.921358 	0.848926 
840 	 -5852.00 	277.251616    1076085 	 	0.959425 	0.920503 	0.847350 
848 	 -5848.00 	279.485518    1071767 	 	0.959006 	0.919699 	0.845872 
856 	 -5844.00 	281.716355    1069476 	 	0.958566 	0.918856 	0.844323 
864 	 -5840.00 	283.943697    1072315 	 	0.958153 	0.918064 	0.842868 
872 	 -5836.00 	286.170946    1062055 	 	0.957713 	0.917221 	0.841321 
880 	 -5832.00 	288.387718    1074451 	 	0.957260 	0.916354 	0.839732 
888 	 -5828.00 	290.606741    1077824 	 	0.956765 	0.915407 	0.837998 
896 	 -5824.00 	292.816014    1078266 	 	0.956324 	0.914563 	0.836455 
904 	 -5820.00 	295.026996    1086124 	 	0.955879 	0.913713 	0.834903 
912 	 -5816.00 	297.232261    1089822 	 	0.955413 	0.912822 	0.833275 
920 	 -5812.00 	299.435765    1091092 	 	0.954948 	0.911934 	0.831656 
