 0	 1.00e+00	 1588040000	 0.800	 0.175	 5475
 1	 5.00e-01	 930920000	 0.800	 0.198	 5475
 2	 2.50e-01	 2080880000	 0.800	 0.196	 5475
 3	 1.25e-01	 1971360000	 0.800	 0.188	 5475
 4	 6.25e-02	 1916600000	 0.800	 0.188	 5475
 5	 3.12e-02	 1752320000	 0.800	 0.181	 5475
 6	 1.56e-02	 1971360000	 0.800	 0.195	 5475
 7	 7.81e-03	 1697560000	 0.800	 0.184	 5475
 8	 3.91e-03	 1204720000	 0.800	 0.193	 5475
 9	 1.95e-03	 1752320000	 0.800	 0.170	 5475
10	 9.77e-04	 2299920000	 0.800	 0.194	 5475
11	 4.88e-04	 1369000000	 0.800	 0.199	 5475
12	 2.44e-04	 1752320000	 0.800	 0.184	 5475
13	 1.22e-04	 1588040000	 0.800	 0.181	 5475
14	 6.10e-05	 2409440000	 0.800	 0.179	 5475
15	 3.05e-05	 2464200000	 0.800	 0.191	 5475
16	 1.53e-05	 2573720000	 0.800	 0.198	 5475
17	 7.63e-06	 5804560000	 0.800	 0.190	 5475
18	 3.81e-06	 11992440000	 0.800	 0.200	 5475
19	 1.91e-06	 8706840000	 0.800	 0.195	 5475
20	 9.54e-07	 12813840000	 0.800	 0.195	 5475
21	 4.77e-07	 15770880000	 0.800	 0.185	 5475
22	 2.38e-07	 50543480000	 0.800	 0.197	 5475
23	 1.19e-07	 29296600000	 0.800	 0.198	 5475
24	 5.96e-08	 110669960000	 0.800	 0.200	 5475
25	 2.98e-08	 38167720000	 0.800	 0.200	 5475
26	 1.49e-08	 9254440000	 0.800	 0.198	 5475

Tempo total: 4.2822 h
