 0	 1.00e+00	 501760000	 0.800	 0.173	 3135
 1	 5.00e-01	 376320000	 0.800	 0.191	 3135
 2	 2.50e-01	 627200000	 0.800	 0.180	 3135
 3	 1.25e-01	 470400000	 0.800	 0.198	 3135
 4	 6.25e-02	 439040000	 0.800	 0.142	 3135
 5	 3.12e-02	 658560000	 0.800	 0.159	 3135
 6	 1.56e-02	 470400000	 0.800	 0.188	 3135
 7	 7.81e-03	 564480000	 0.800	 0.194	 3135
 8	 3.91e-03	 344960000	 0.800	 0.152	 3135
 9	 1.95e-03	 721280000	 0.800	 0.153	 3135
10	 9.77e-04	 595840000	 0.800	 0.167	 3135
11	 4.88e-04	 250880000	 0.800	 0.181	 3135
12	 2.44e-04	 721280000	 0.800	 0.161	 3135
13	 1.22e-04	 1003520000	 0.800	 0.165	 3135
14	 6.10e-05	 1442560000	 0.800	 0.191	 3135
15	 3.05e-05	 1034880000	 0.800	 0.187	 3135
16	 1.53e-05	 1442560000	 0.800	 0.179	 3135
17	 7.63e-06	 3136000000	 0.800	 0.194	 3135
18	 3.81e-06	 3198720000	 0.800	 0.197	 3135
19	 1.91e-06	 2916480000	 0.800	 0.192	 3135
20	 9.54e-07	 3575040000	 0.800	 0.199	 3135
21	 4.77e-07	 13861120000	 0.800	 0.186	 3135
22	 2.38e-07	 11948160000	 0.800	 0.187	 3135
23	 1.19e-07	 3700480000	 0.800	 0.194	 3135
24	 5.96e-08	 42241920000	 0.800	 0.197	 3135
25	 2.98e-08	 8624000000	 0.800	 0.196	 3135
26	 1.49e-08	 3606400000	 0.800	 0.194	 3135

Tempo total: 1.1087 h
