 0	 1.00e+00	 1001880000	 0.800	 0.173	 4355
 1	 5.00e-01	 784080000	 0.800	 0.196	 4355
 2	 2.50e-01	 1001880000	 0.800	 0.199	 4355
 3	 1.25e-01	 1960200000	 0.800	 0.197	 4355
 4	 6.25e-02	 1568160000	 0.800	 0.190	 4355
 5	 3.12e-02	 1437480000	 0.800	 0.185	 4355
 6	 1.56e-02	 1263240000	 0.800	 0.200	 4355
 7	 7.81e-03	 784080000	 0.800	 0.138	 4355
 8	 3.91e-03	 1263240000	 0.800	 0.184	 4355
 9	 1.95e-03	 1393920000	 0.800	 0.163	 4355
10	 9.77e-04	 653400000	 0.800	 0.198	 4355
11	 4.88e-04	 914760000	 0.800	 0.181	 4355
12	 2.44e-04	 1219680000	 0.800	 0.173	 4355
13	 1.22e-04	 914760000	 0.800	 0.197	 4355
14	 6.10e-05	 1698840000	 0.800	 0.193	 4355
15	 3.05e-05	 2831400000	 0.800	 0.190	 4355
16	 1.53e-05	 2395800000	 0.800	 0.159	 4355
17	 7.63e-06	 3267000000	 0.800	 0.196	 4355
18	 3.81e-06	 4443120000	 0.800	 0.195	 4355
19	 1.91e-06	 5924160000	 0.800	 0.194	 4355
20	 9.54e-07	 10846440000	 0.800	 0.200	 4355
21	 4.77e-07	 21475080000	 0.800	 0.198	 4355
22	 2.38e-07	 8319960000	 0.800	 0.192	 4355
23	 1.19e-07	 44082720000	 0.800	 0.195	 4355
24	 5.96e-08	 14069880000	 0.800	 0.190	 4355
25	 2.98e-08	 12022560000	 0.800	 0.190	 4355
26	 1.49e-08	 14374800000	 0.800	 0.197	 4355

Tempo total: 1.6770 h
