 0	 1.00e+00	 1063520000	 0.800	 0.180	 4623
 1	 5.00e-01	 786080000	 0.800	 0.186	 4623
 2	 2.50e-01	 1525920000	 0.800	 0.187	 4623
 3	 1.25e-01	 1387200000	 0.800	 0.184	 4623
 4	 6.25e-02	 1109760000	 0.800	 0.167	 4623
 5	 3.12e-02	 1942080000	 0.800	 0.197	 4623
 6	 1.56e-02	 1248480000	 0.800	 0.178	 4623
 7	 7.81e-03	 1479680000	 0.800	 0.199	 4623
 8	 3.91e-03	 832320000	 0.800	 0.189	 4623
 9	 1.95e-03	 1109760000	 0.800	 0.188	 4623
10	 9.77e-04	 1017280000	 0.800	 0.179	 4623
11	 4.88e-04	 1849600000	 0.800	 0.176	 4623
12	 2.44e-04	 971040000	 0.800	 0.186	 4623
13	 1.22e-04	 971040000	 0.800	 0.195	 4623
14	 6.10e-05	 971040000	 0.800	 0.193	 4623
15	 3.05e-05	 2496960000	 0.800	 0.195	 4623
16	 1.53e-05	 1803360000	 0.800	 0.173	 4623
17	 7.63e-06	 2959360000	 0.800	 0.198	 4623
18	 3.81e-06	 4762720000	 0.800	 0.196	 4623
19	 1.91e-06	 9386720000	 0.800	 0.196	 4623
20	 9.54e-07	 5641280000	 0.800	 0.187	 4623
21	 4.77e-07	 6658560000	 0.800	 0.192	 4623
22	 2.38e-07	 10311520000	 0.800	 0.199	 4623
23	 1.19e-07	 7860800000	 0.800	 0.194	 4623
24	 5.96e-08	 33200320000	 0.800	 0.200	 4623
25	 2.98e-08	 37778080000	 0.800	 0.198	 4623
26	 1.49e-08	 46841120000	 0.800	 0.200	 4623

Tempo total: 1.8532 h
