 0	 1.00e+00	 76981084	 0.800	 0.190	 1443 
 1	 5.00e-01	 53430888	 0.800	 0.200	 1443 
 2	 2.50e-01	 112291216	 0.800	 0.200	 1443 
 3	 1.25e-01	 89130900	 0.800	 0.200	 1443 
 4	 6.25e-02	 82560700	 0.800	 0.200	 1443 
 5	 3.12e-02	 90980664	 0.800	 0.200	 1443 
 6	 1.56e-02	 98700288	 0.800	 0.200	 1443 
 7	 7.81e-03	 69200812	 0.800	 0.200	 1443 
 8	 3.91e-03	 60951240	 0.800	 0.200	 1443 
 9	 1.95e-03	 54420028	 0.800	 0.200	 1443 
10	 9.77e-04	 79411336	 0.800	 0.200	 1443 
11	 4.88e-04	 177521028	 0.800	 0.200	 1443 
12	 2.44e-04	 109670356	 0.800	 0.200	 1443 
13	 1.22e-04	 233780712	 0.800	 0.200	 1443 
14	 6.10e-05	 242570340	 0.800	 0.200	 1443 
15	 3.05e-05	 296980260	 0.800	 0.200	 1443 
16	 1.53e-05	 255751172	 0.800	 0.200	 1443 
17	 7.63e-06	 458061348	 0.800	 0.200	 1443 
18	 3.81e-06	 644910616	 0.800	 0.200	 1443 
19	 1.91e-06	 1634761064	 0.800	 0.198	 1443 
20	 9.54e-07	 1279880736	 0.800	 0.200	 1443 
21	 4.77e-07	 813200152	 0.800	 0.200	 1443 
22	 2.38e-07	 808351200	 0.800	 0.200	 1443 
23	 1.19e-07	 3456150464	 0.800	 0.200	 1443 
24	 5.96e-08	 2607710936	 0.800	 0.200	 1443 
25	 2.98e-08	 621410960	 0.800	 0.200	 1443 
26	 1.49e-08	 1570160836	 0.800	 0.200	 1443 
