 0	 1.00e+00	 95510400	 0.800	 0.196	 1599 
 1	 5.00e-01	 67060800	 0.800	 0.200	 1599 
 2	 2.50e-01	 144670400	 0.800	 0.200	 1599 
 3	 1.25e-01	 167750400	 0.800	 0.200	 1599 
 4	 6.25e-02	 96971200	 0.800	 0.200	 1599 
 5	 3.12e-02	 156491200	 0.800	 0.200	 1599 
 6	 1.56e-02	 93720000	 0.800	 0.200	 1599 
 7	 7.81e-03	 101870400	 0.800	 0.200	 1599 
 8	 3.91e-03	 109950400	 0.800	 0.200	 1599 
 9	 1.95e-03	 110131200	 0.800	 0.200	 1599 
10	 9.77e-04	 122920000	 0.800	 0.200	 1599 
11	 4.88e-04	 189760000	 0.800	 0.200	 1599 
12	 2.44e-04	 228180800	 0.800	 0.200	 1599 
13	 1.22e-04	 152611200	 0.800	 0.200	 1599 
14	 6.10e-05	 156380800	 0.800	 0.200	 1599 
15	 3.05e-05	 420140800	 0.800	 0.200	 1599 
16	 1.53e-05	 277940800	 0.800	 0.200	 1599 
17	 7.63e-06	 373251200	 0.800	 0.199	 1599 
18	 3.81e-06	 1201920000	 0.800	 0.200	 1599 
19	 1.91e-06	 726430400	 0.800	 0.200	 1599 
20	 9.54e-07	 1815211200	 0.800	 0.200	 1599 
21	 4.77e-07	 2283171200	 0.800	 0.200	 1599 
22	 2.38e-07	 3905131200	 0.800	 0.200	 1599 
23	 1.19e-07	 2643110400	 0.800	 0.200	 1599 
24	 5.96e-08	 3943700800	 0.800	 0.200	 1599 
25	 2.98e-08	 983400000	 0.800	 0.200	 1599 
26	 1.49e-08	 1512110400	 0.800	 0.200	 1599 
