 0	 1.00e+00	 25630200	 0.800	 0.197	  899 
 1	 5.00e-01	 20150100	 0.800	 0.200	  899 
 2	 2.50e-01	 32240700	 0.800	 0.200	  899 
 3	 1.25e-01	 42020100	 0.800	 0.200	  899 
 4	 6.25e-02	 41880600	 0.800	 0.200	  899 
 5	 3.12e-02	 49230000	 0.800	 0.200	  899 
 6	 1.56e-02	 30390300	 0.800	 0.200	  899 
 7	 7.81e-03	 41820300	 0.800	 0.200	  899 
 8	 3.91e-03	 17820000	 0.800	 0.200	  899 
 9	 1.95e-03	 31600800	 0.800	 0.200	  899 
10	 9.77e-04	 32960700	 0.800	 0.200	  899 
11	 4.88e-04	 19520100	 0.800	 0.199	  899 
12	 2.44e-04	 30840300	 0.800	 0.200	  899 
13	 1.22e-04	 93680100	 0.800	 0.195	  899 
14	 6.10e-05	 131460300	 0.800	 0.200	  899 
15	 3.05e-05	 219540600	 0.800	 0.200	  899 
16	 1.53e-05	 116360100	 0.800	 0.200	  899 
17	 7.63e-06	 342190800	 0.800	 0.200	  899 
18	 3.81e-06	 385580700	 0.800	 0.200	  899 
19	 1.91e-06	 247890600	 0.800	 0.200	  899 
20	 9.54e-07	 1199030400	 0.800	 0.200	  899 
21	 4.77e-07	 657490500	 0.800	 0.200	  899 
22	 2.38e-07	 128680200	 0.800	 0.199	  899 
23	 1.19e-07	 310730400	 0.800	 0.200	  899 
24	 5.96e-08	 215270100	 0.800	 0.200	  899 
25	 2.98e-08	 129340800	 0.800	 0.200	  899 
26	 1.49e-08	 254760300	 0.800	 0.199	  899 
