 0	 1.00e+00	 1274000000	 0.800	 0.200	 4899
 1	 5.00e-01	 1372000000	 0.800	 0.159	 4899
 2	 2.50e-01	 1960000000	 0.800	 0.194	 4899
 3	 1.25e-01	 1715000000	 0.800	 0.197	 4899
 4	 6.25e-02	 1274000000	 0.800	 0.154	 4899
 5	 3.12e-02	 2205000000	 0.800	 0.178	 4899
 6	 1.56e-02	 1421000000	 0.800	 0.180	 4899
 7	 7.81e-03	 686000000	 0.800	 0.170	 4899
 8	 3.91e-03	 2205000000	 0.800	 0.197	 4899
 9	 1.95e-03	 2205000000	 0.800	 0.199	 4899
10	 9.77e-04	 1078000000	 0.800	 0.180	 4899
11	 4.88e-04	 1176000000	 0.800	 0.183	 4899
12	 2.44e-04	 1715000000	 0.800	 0.169	 4899
13	 1.22e-04	 1568000000	 0.800	 0.196	 4899
14	 6.10e-05	 1225000000	 0.800	 0.187	 4899
15	 3.05e-05	 1470000000	 0.800	 0.197	 4899
16	 1.53e-05	 3283000000	 0.800	 0.181	 4899
17	 7.63e-06	 4410000000	 0.800	 0.193	 4899
18	 3.81e-06	 7105000000	 0.800	 0.189	 4899
19	 1.91e-06	 12789000000	 0.800	 0.198	 4899
20	 9.54e-07	 17885000000	 0.800	 0.197	 4899
21	 4.77e-07	 7399000000	 0.800	 0.192	 4899
22	 2.38e-07	 27587000000	 0.800	 0.198	 4899
23	 1.19e-07	 51058000000	 0.800	 0.196	 4899
24	 5.96e-08	 18032000000	 0.800	 0.193	 4899
25	 2.98e-08	 36407000000	 0.800	 0.199	 4899
26	 1.49e-08	 19992000000	 0.800	 0.199	 4899

Tempo total: 2.2150 h
