 0	 1.00e+00	 226012076	 0.800	 0.191	 2115 
 1	 5.00e-01	 218680136	 0.800	 0.200	 2115 
 2	 2.50e-01	 211492084	 0.800	 0.200	 2115 
 3	 1.25e-01	 174940300	 0.800	 0.200	 2115 
 4	 6.25e-02	 249660492	 0.800	 0.200	 2115 
 5	 3.12e-02	 281961232	 0.800	 0.200	 2115 
 6	 1.56e-02	 298011092	 0.800	 0.200	 2115 
 7	 7.81e-03	 169650300	 0.800	 0.200	 2115 
 8	 3.91e-03	 141111808	 0.800	 0.200	 2115 
 9	 1.95e-03	 177380048	 0.800	 0.200	 2115 
10	 9.77e-04	 158261988	 0.800	 0.200	 2115 
11	 4.88e-04	 129410328	 0.800	 0.200	 2115 
12	 2.44e-04	 319441940	 0.800	 0.200	 2115 
13	 1.22e-04	 281810996	 0.800	 0.200	 2115 
14	 6.10e-05	 660441688	 0.800	 0.200	 2115 
15	 3.05e-05	 500290112	 0.800	 0.200	 2115 
16	 1.53e-05	 1031031580	 0.800	 0.200	 2115 
17	 7.63e-06	 672141052	 0.800	 0.199	 2115 
18	 3.81e-06	 1801350800	 0.800	 0.200	 2115 
19	 1.91e-06	 3041081344	 0.800	 0.200	 2115 
20	 9.54e-07	 1652090276	 0.800	 0.200	 2115 
21	 4.77e-07	 4176311112	 0.800	 0.200	 2115 
22	 2.38e-07	 2496450452	 0.800	 0.200	 2115 
23	 1.19e-07	 4173691504	 0.800	 0.200	 2115 
24	 5.96e-08	 1311581440	 0.800	 0.200	 2115 
25	 2.98e-08	 8560720244	 0.800	 0.200	 2115 
26	 1.49e-08	 2300991300	 0.800	 0.200	 2115 
