 0	 1.00e+00	 524880000	 0.800	 0.134	 2915
 1	 5.00e-01	 291600000	 0.800	 0.148	 2915
 2	 2.50e-01	 670680000	 0.800	 0.193	 2915
 3	 1.25e-01	 641520000	 0.800	 0.187	 2915
 4	 6.25e-02	 524880000	 0.800	 0.189	 2915
 5	 3.12e-02	 524880000	 0.800	 0.172	 2915
 6	 1.56e-02	 320760000	 0.800	 0.170	 2915
 7	 7.81e-03	 583200000	 0.800	 0.189	 2915
 8	 3.91e-03	 233280000	 0.800	 0.138	 2915
 9	 1.95e-03	 437400000	 0.800	 0.199	 2915
10	 9.77e-04	 262440000	 0.800	 0.190	 2915
11	 4.88e-04	 320760000	 0.800	 0.171	 2915
12	 2.44e-04	 408240000	 0.800	 0.187	 2915
13	 1.22e-04	 554040000	 0.800	 0.198	 2915
14	 6.10e-05	 524880000	 0.800	 0.152	 2915
15	 3.05e-05	 962280000	 0.800	 0.172	 2915
16	 1.53e-05	 1924560000	 0.800	 0.188	 2915
17	 7.63e-06	 1108080000	 0.800	 0.199	 2915
18	 3.81e-06	 1953720000	 0.800	 0.195	 2915
19	 1.91e-06	 2332800000	 0.800	 0.190	 2915
20	 9.54e-07	 3499200000	 0.800	 0.200	 2915
21	 4.77e-07	 5802840000	 0.800	 0.200	 2915
22	 2.38e-07	 6998400000	 0.800	 0.194	 2915
23	 1.19e-07	 11284920000	 0.800	 0.196	 2915
24	 5.96e-08	 10905840000	 0.800	 0.199	 2915
25	 2.98e-08	 3703320000	 0.800	 0.192	 2915
26	 1.49e-08	 3761640000	 0.800	 0.199	 2915

Tempo total: 0.6798 h
