 0	 1.00e+00	 132030108	 0.800	 0.189	 1763 
 1	 5.00e-01	 107861544	 0.800	 0.200	 1763 
 2	 2.50e-01	 143231508	 0.800	 0.200	 1763 
 3	 1.25e-01	 207141228	 0.800	 0.200	 1763 
 4	 6.25e-02	 106251012	 0.800	 0.200	 1763 
 5	 3.12e-02	 219490992	 0.800	 0.200	 1763 
 6	 1.56e-02	 161190792	 0.800	 0.200	 1763 
 7	 7.81e-03	 132580476	 0.800	 0.200	 1763 
 8	 3.91e-03	 98681688	 0.800	 0.200	 1763 
 9	 1.95e-03	 174440196	 0.800	 0.200	 1763 
10	 9.77e-04	 89630604	 0.800	 0.200	 1763 
11	 4.88e-04	 131070492	 0.800	 0.200	 1763 
12	 2.44e-04	 126230076	 0.800	 0.198	 1763 
13	 1.22e-04	 279070092	 0.800	 0.200	 1763 
14	 6.10e-05	 186271344	 0.800	 0.200	 1763 
15	 3.05e-05	 513010008	 0.800	 0.200	 1763 
16	 1.53e-05	 482050044	 0.800	 0.198	 1763 
17	 7.63e-06	 1985120928	 0.800	 0.200	 1763 
18	 3.81e-06	 1541870064	 0.800	 0.200	 1763 
19	 1.91e-06	 659540196	 0.800	 0.195	 1763 
20	 9.54e-07	 929580372	 0.800	 0.200	 1763 
21	 4.77e-07	 1711610964	 0.800	 0.200	 1763 
22	 2.38e-07	 5634981576	 0.800	 0.200	 1763 
23	 1.19e-07	 2256940980	 0.800	 0.200	 1763 
24	 5.96e-08	 9494050860	 0.800	 0.200	 1763 
25	 2.98e-08	 6658620192	 0.800	 0.200	 1763 
26	 1.49e-08	 4921660548	 0.800	 0.200	 1763 
