 0	 1.00e+00	 2487880000	 0.800	 0.187	 6723
 1	 5.00e-01	 1882720000	 0.800	 0.167	 6723
 2	 2.50e-01	 4706800000	 0.800	 0.192	 6723
 3	 1.25e-01	 4101640000	 0.800	 0.191	 6723
 4	 6.25e-02	 1949960000	 0.800	 0.190	 6723
 5	 3.12e-02	 3630960000	 0.800	 0.194	 6723
 6	 1.56e-02	 2756840000	 0.800	 0.177	 6723
 7	 7.81e-03	 2487880000	 0.800	 0.196	 6723
 8	 3.91e-03	 3160280000	 0.800	 0.188	 6723
 9	 1.95e-03	 2084440000	 0.800	 0.187	 6723
10	 9.77e-04	 2286160000	 0.800	 0.172	 6723
11	 4.88e-04	 2017200000	 0.800	 0.166	 6723
12	 2.44e-04	 2151680000	 0.800	 0.193	 6723
13	 1.22e-04	 3630960000	 0.800	 0.194	 6723
14	 6.10e-05	 2151680000	 0.800	 0.190	 6723
15	 3.05e-05	 4101640000	 0.800	 0.195	 6723
16	 1.53e-05	 6051600000	 0.800	 0.193	 6723
17	 7.63e-06	 7127440000	 0.800	 0.182	 6723
18	 3.81e-06	 11296320000	 0.800	 0.183	 6723
19	 1.91e-06	 15599680000	 0.800	 0.199	 6723
20	 9.54e-07	 25080520000	 0.800	 0.194	 6723
21	 4.77e-07	 15397960000	 0.800	 0.200	 6723
22	 2.38e-07	 61457360000	 0.800	 0.200	 6723
23	 1.19e-07	 28375280000	 0.800	 0.196	 6723
24	 5.96e-08	 17684120000	 0.800	 0.184	 6723
25	 2.98e-08	 34023440000	 0.800	 0.197	 6723
26	 1.49e-08	 75577760000	 0.800	 0.200	 6723

Tempo total: 4.5305 h
