 0	 1.00e+00	 143600864	 0.800	 0.193	 1935 
 1	 5.00e-01	 98631456	 0.800	 0.200	 1935 
 2	 2.50e-01	 168631408	 0.800	 0.200	 1935 
 3	 1.25e-01	 189991296	 0.800	 0.200	 1935 
 4	 6.25e-02	 254930544	 0.800	 0.200	 1935 
 5	 3.12e-02	 166751552	 0.800	 0.200	 1935 
 6	 1.56e-02	 174650432	 0.800	 0.200	 1935 
 7	 7.81e-03	 155100704	 0.800	 0.200	 1935 
 8	 3.91e-03	 173690176	 0.800	 0.200	 1935 
 9	 1.95e-03	 112510640	 0.800	 0.200	 1935 
10	 9.77e-04	 178630848	 0.800	 0.200	 1935 
11	 4.88e-04	 224701840	 0.800	 0.200	 1935 
12	 2.44e-04	 220971168	 0.800	 0.200	 1935 
13	 1.22e-04	 184671168	 0.800	 0.200	 1935 
14	 6.10e-05	 197710128	 0.800	 0.200	 1935 
15	 3.05e-05	 438391712	 0.800	 0.200	 1935 
16	 1.53e-05	 743091008	 0.800	 0.199	 1935 
17	 7.63e-06	 985191680	 0.800	 0.186	 1935 
18	 3.81e-06	 672800656	 0.800	 0.200	 1935 
19	 1.91e-06	 1836170160	 0.800	 0.200	 1935 
20	 9.54e-07	 885911664	 0.800	 0.200	 1935 
21	 4.77e-07	 4230611088	 0.800	 0.200	 1935 
22	 2.38e-07	 6219291584	 0.800	 0.200	 1935 
23	 1.19e-07	 4558540448	 0.800	 0.200	 1935 
24	 5.96e-08	 3299151152	 0.800	 0.200	 1935 
25	 2.98e-08	 3878361696	 0.800	 0.200	 1935 
26	 1.49e-08	 1684201904	 0.800	 0.200	 1935 
