 0	 1.00e+00	 239420160	 0.800	 0.200	 2303 
 1	 5.00e-01	 222801408	 0.800	 0.200	 2303 
 2	 2.50e-01	 303531264	 0.800	 0.200	 2303 
 3	 1.25e-01	 252241920	 0.800	 0.200	 2303 
 4	 6.25e-02	 330280704	 0.800	 0.200	 2303 
 5	 3.12e-02	 243060480	 0.800	 0.200	 2303 
 6	 1.56e-02	 246120192	 0.800	 0.200	 2303 
 7	 7.81e-03	 348920064	 0.800	 0.200	 2303 
 8	 3.91e-03	 286981632	 0.800	 0.200	 2303 
 9	 1.95e-03	 221230080	 0.800	 0.200	 2303 
10	 9.77e-04	 152211456	 0.800	 0.200	 2303 
11	 4.88e-04	 486842112	 0.800	 0.200	 2303 
12	 2.44e-04	 180032256	 0.800	 0.200	 2303 
13	 1.22e-04	 426332160	 0.800	 0.200	 2303 
14	 6.10e-05	 386491392	 0.800	 0.200	 2303 
15	 3.05e-05	 398251008	 0.800	 0.198	 2303 
16	 1.53e-05	 1114290432	 0.800	 0.200	 2303 
17	 7.63e-06	 1690622208	 0.800	 0.198	 2303 
18	 3.81e-06	 1314800640	 0.800	 0.200	 2303 
19	 1.91e-06	 2985431040	 0.800	 0.200	 2303 
20	 9.54e-07	 4518450432	 0.800	 0.200	 2303 
21	 4.77e-07	 4417830144	 0.800	 0.200	 2303 
22	 2.38e-07	 3541911552	 0.800	 0.200	 2303 
23	 1.19e-07	 7468941312	 0.800	 0.200	 2303 
24	 5.96e-08	 7146961920	 0.800	 0.200	 2303 
25	 2.98e-08	 2292691968	 0.800	 0.200	 2303 
26	 1.49e-08	 5225981184	 0.800	 0.200	 2303 
