 0	 1.00e+00	 768800000	 0.800	 0.192	 3843
 1	 5.00e-01	 653480000	 0.800	 0.167	 3843
 2	 2.50e-01	 884120000	 0.800	 0.191	 3843
 3	 1.25e-01	 1153200000	 0.800	 0.191	 3843
 4	 6.25e-02	 1037880000	 0.800	 0.196	 3843
 5	 3.12e-02	 730360000	 0.800	 0.175	 3843
 6	 1.56e-02	 922560000	 0.800	 0.194	 3843
 7	 7.81e-03	 653480000	 0.800	 0.149	 3843
 8	 3.91e-03	 1114760000	 0.800	 0.180	 3843
 9	 1.95e-03	 884120000	 0.800	 0.179	 3843
10	 9.77e-04	 576600000	 0.800	 0.187	 3843
11	 4.88e-04	 2152640000	 0.800	 0.182	 3843
12	 2.44e-04	 307520000	 0.800	 0.170	 3843
13	 1.22e-04	 2229520000	 0.800	 0.195	 3843
14	 6.10e-05	 1460720000	 0.800	 0.174	 3843
15	 3.05e-05	 1499160000	 0.800	 0.192	 3843
16	 1.53e-05	 2959880000	 0.800	 0.187	 3843
17	 7.63e-06	 3498040000	 0.800	 0.190	 3843
18	 3.81e-06	 3959320000	 0.800	 0.199	 3843
19	 1.91e-06	 12454560000	 0.800	 0.200	 3843
20	 9.54e-07	 8456800000	 0.800	 0.189	 3843
21	 4.77e-07	 8303040000	 0.800	 0.199	 3843
22	 2.38e-07	 10032840000	 0.800	 0.197	 3843
23	 1.19e-07	 15568200000	 0.800	 0.197	 3843
24	 5.96e-08	 14376560000	 0.800	 0.199	 3843
25	 2.98e-08	 36441120000	 0.800	 0.196	 3843
26	 1.49e-08	 52931880000	 0.800	 0.199	 3843

Tempo total: 1.8771 h
